,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2526,0.0,0.0002941392749466873,0.041666666666666664,0.06783316178993286,0.029787234042553193,0.008839456400579671,0.0,0.21482684,0.0,0.8,6,3,3,2,1,2,False,False
2527,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0010420815091095365,0.333333335,0.5,0.0,0.0,6,2,2,2,3,2,False,False
2528,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,1,1,3,3,0,False,False
2529,0.037037037037037035,0.014167708410912567,0.041666666666666664,0.001568396804391511,0.059574468085106386,0.022878781645885218,0.023255815,0.095238095,0.021381089935591468,0.0,6,2,2,6,4,2,False,True
2530,0.07407407407407407,0.03412015589381573,0.08333333333333333,0.012547174435132088,0.03262411347517731,0.0063403216383816985,0.0,0.13,0.0,0.0,6,1,1,2,2,2,False,False
2531,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.0061430704958935645,0.0,0.134615385,0.0,0.6,6,3,2,1,13,2,False,False
2532,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.015033067849141482,0.07894737,0.25877193,0.0,0.0,6,2,2,4,6,2,True,False
2533,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.4,6,1,1,1,3,2,False,False
2534,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05390070921985816,0.011368216051466712,0.157894735,0.28026316,0.0,1.0,6,2,2,4,13,2,True,False
2535,0.14814814814814814,0.021266269578645487,0.0,0.00039209920109787774,0.09361702127659575,0.0690326895622992,0.049751245,0.12265595000000001,0.0,0.4,6,2,2,6,11,2,False,False
2536,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.000640880128070321,0.7142857149999999,0.785714285,0.0,0.6,6,3,2,3,4,2,False,False
2537,0.2222222222222222,0.04147363776748291,0.041666666666666664,0.00509728961427241,0.07375886524822696,0.011321942669551374,0.006060605,0.03138528,0.012451169910900348,0.0,6,3,2,4,11,2,False,False
2538,0.37037037037037035,0.22111919994117216,0.125,0.031760035288928096,0.06950354609929078,0.017023183011584956,0.056603775,0.10534590999999999,0.0,0.0,6,1,1,3,3,2,False,False
2539,0.2962962962962963,0.03608108440326495,0.08333333333333333,0.024702249669166298,0.04255319148936171,0.026412486269535993,0.0,0.05882353,0.04169815988405443,0.0,6,2,2,3,2,2,False,True
2540,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,1.5631222635861488e-05,1.0,1.0,0.0,0.2,6,3,2,1,4,2,False,False
2541,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.07092198581560284,0.015630512126452188,0.038,0.129666665,0.0,0.8,6,2,2,3,2,2,False,False
2542,0.18518518518518517,0.0717699830869917,0.125,0.04195461451747291,0.03120567375886525,0.025880962675225282,0.142857145,0.14107143,0.08618366461008789,0.0,6,4,2,1,1,2,False,False
2543,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.0044158203946308705,0.083333335,0.10416666499999999,0.0,0.0,6,2,4,7,4,2,True,False
2544,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.019858156028368795,0.023478096399063956,0.46666666500000004,0.6333333350000001,0.0,0.0,6,3,2,4,4,2,False,False
2545,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.002416326498605881,0.0,0.102564105,0.0,0.0,6,2,2,4,13,2,False,False
2546,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0017194344899447637,0.0,0.166666665,0.0,0.0,6,3,2,4,4,2,True,False
2547,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.007574629968440172,0.10526316000000001,0.12894737,0.0,0.2,6,1,1,4,3,2,False,False
2548,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05390070921985816,0.009180738094274941,0.052631580000000004,0.187969925,0.0,0.4,6,2,2,3,13,2,False,False
2549,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.8,6,2,2,1,1,2,False,False
2550,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05815602836879433,0.03460752691579733,0.022727275,0.15530303,0.0,0.2,6,2,2,5,4,2,False,False
2551,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0008050079657468666,0.285714285,0.5,0.0,0.0,6,3,2,1,3,2,True,False
2552,0.0,0.0002941392749466873,0.08333333333333333,0.0043130912120766555,0.021276595744680854,0.0027979888518192063,0.098039215,0.21568627499999998,0.0,0.0,6,2,2,1,4,2,False,False
2553,0.14814814814814814,0.021129004582689903,0.041666666666666664,0.01215507523403421,0.03829787234042553,0.017994539433389686,0.015625,0.0625,0.06510982796753298,0.0,6,2,2,1,2,2,False,True
2554,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,2,2,4,1,2,False,False
2555,0.2222222222222222,0.025614628525626886,0.0,0.00039209920109787774,0.04539007092198582,0.013973010435094888,0.02857143,0.057142855,0.0,0.0,6,2,2,1,5,0,True,False
2556,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.002719832738639899,0.0,0.083333335,0.0,0.8,6,1,1,6,1,2,False,False
2557,0.37037037037037035,0.07456430619898523,0.08333333333333333,0.198794294956624,0.019858156028368795,0.004543475380011447,0.0,0.106060605,0.08230283572263104,0.0,6,2,4,4,2,2,False,True
2558,0.14814814814814814,0.03735568791822929,0.0,0.00039209920109787774,0.03120567375886525,0.009925603070814836,0.020833334999999998,0.10648147999999999,0.0,0.0,6,3,2,4,2,2,False,False
2559,0.18518518518518517,0.09383042870799324,0.0,0.00039209920109787774,0.05106382978723405,0.028745297391805157,0.164473685,0.222117795,0.0,0.4,6,3,2,1,11,2,False,False
2560,0.3333333333333333,0.09770326250459593,0.16666666666666666,0.06077537617017105,0.21843971631205675,0.1256644836376764,0.036664705,0.139816095,0.0,0.0,6,2,2,1,5,2,False,False
2561,0.3333333333333333,0.05015074637841018,0.08333333333333333,0.28427192079596136,0.04397163120567376,0.011066651872047908,0.02857143,0.118809525,0.0,0.0,6,1,1,1,1,2,False,False
2562,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,2,2,1,13,2,False,False
2563,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.005517821590459105,0.0,0.25,0.0,0.4,6,2,2,3,1,2,False,False
2564,0.4444444444444444,0.06014307775571734,0.041666666666666664,0.00039209920109787774,0.3120567375886525,0.17677502786721475,0.008497535,0.06207436,0.001860682838099536,0.8,6,2,2,5,6,2,False,False
2565,0.07407407407407407,0.02794323111993529,0.0,0.00039209920109787774,0.012765957446808512,0.007854689374520397,0.3,0.533333335,0.0,0.8,6,3,2,8,13,2,False,False
2566,0.2962962962962963,0.10589013898080743,0.041666666666666664,0.006665686418663922,0.02695035460992908,0.007794769688270636,0.03846154,0.115384615,0.0,0.0,6,2,4,7,1,2,False,False
2567,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03829787234042553,0.006361907612795626,0.32142856999999997,0.39583333499999995,0.0,0.6,6,3,2,1,3,2,False,False
2568,0.25925925925925924,0.04015001103022282,0.08333333333333333,0.01215507523403421,0.18297872340425533,0.06435340863037187,0.0073529400000000005,0.056442575,0.0062847613280948315,0.0,6,2,2,1,2,2,True,False
2569,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,5.210407544766122e-05,0.75,0.8125,0.0,0.0,6,2,2,4,13,2,False,False
2570,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.0019148247728930322,0.125,0.333333335,0.0,0.0,6,2,4,1,2,2,True,False
2571,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.013599163693199495,0.0,0.11111111,0.0,0.0,6,2,5,1,4,2,False,False
2572,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0063150139448880415,0.25,0.5,0.0,0.0,6,1,1,1,15,2,True,False
2573,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,0.00020320589426619934,0.0,0.5,0.0,0.0,6,1,1,4,1,2,True,False
2574,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.01353663880265605,0.133333335,0.2,0.15917570870305067,0.0,6,2,2,1,4,2,False,False
2575,0.037037037037037035,0.004117949849253622,0.0,0.00039209920109787774,0.01843971631205674,0.003459710609549635,0.0,0.01098901,0.0,0.0,6,2,2,8,16,2,False,False
2576,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.003485762647797112,0.6666666649999999,0.6666666649999999,0.0,0.0,6,1,1,3,3,2,False,False
2577,0.14814814814814814,0.006471064048827121,0.0,0.00039209920109787774,0.02269503546099291,0.010287949698690542,0.0,0.125,0.0,0.0,6,2,2,2,11,2,False,False
2578,0.1111111111111111,0.0323553202441356,0.0,0.00039209920109787774,0.00851063829787234,0.0020633213879337163,0.0,0.142857145,0.0,0.0,6,1,1,7,3,0,False,False
2579,0.1111111111111111,0.05588646223987059,0.041666666666666664,0.012939273636229966,0.03687943262411348,0.023742264061610018,0.0,0.035714285,0.09494752362301348,0.0,6,2,2,7,1,0,False,True
2580,0.037037037037037035,0.01088315317302743,0.0,0.00039209920109787774,0.024113475177304965,0.008429728898344287,0.0,0.08854166499999999,0.05078072474459885,0.0,6,1,1,1,4,2,False,False
2581,0.07407407407407407,0.00764762114861387,0.125,0.02078125765818752,0.08510638297872342,0.06472303122661396,0.06818182,0.16456229,0.016519235937281752,0.4,6,2,2,4,13,2,False,False
2582,0.0,0.0002941392749466873,0.16666666666666666,0.05528598735480076,0.03687943262411348,0.013033834474014797,0.03448276,0.201149425,0.0,0.0,6,3,2,1,2,2,False,False
2583,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.0072685185256755915,0.0,0.11111111,0.081035084959132,0.0,6,2,2,1,2,2,False,True
2584,0.14814814814814814,0.024462583034046623,0.0,0.00039209920109787774,0.06382978723404256,0.010542968609833728,0.081632655,0.12597181500000001,0.04188384679023025,0.2,6,2,2,7,2,2,False,False
2585,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.0034076065346178045,0.02777778,0.157407405,0.0,0.8,6,1,1,1,1,2,False,False
2586,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.007409125095079275,0.07692307500000001,0.153846155,0.0,0.0,6,2,4,2,3,2,True,False
2587,0.2962962962962963,0.018824913596587986,0.0,0.00039209920109787774,0.05106382978723405,0.02346841992195367,0.054054055000000004,0.0990991,0.03961492427276333,0.0,6,2,2,2,4,2,False,False
2588,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.00378275587787848,0.0,0.166666665,0.0,0.0,6,2,10,2,3,2,False,False
2589,0.07407407407407407,0.030149275682035445,0.0,0.00039209920109787774,0.02269503546099291,0.010842858102263625,0.0,0.0625,0.4042382722822008,0.0,6,2,2,5,2,0,False,True
2590,0.7037037037037037,0.20762406788734467,0.08333333333333333,0.10606283389697593,0.2652482269503546,0.14831903125257617,0.0001675,0.07448114,0.007944286140744388,0.0,6,2,2,1,2,2,False,False
2591,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.007135653133270769,0.0,0.07142857,0.0,0.0,6,2,10,3,2,0,False,False
2592,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0007815611317930743,0.0,0.5,0.0,0.0,6,2,4,5,1,2,False,False
2593,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.004064117885323987,0.5,0.75,0.0,0.6,6,2,4,3,1,2,False,False
2594,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.032296450649085214,0.025,0.17222221999999998,0.0,0.8,6,1,1,1,3,2,False,False
2595,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04822695035460993,0.06552217748387239,0.10882353,0.37184874,0.0,0.0,6,2,2,8,6,2,False,False
2596,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0010316606939668582,0.5,0.555555555,0.0,0.0,6,3,2,1,3,2,False,False
2597,0.07407407407407407,0.008235899698507245,0.08333333333333333,0.002744694407685144,0.00851063829787234,0.0020351851871891653,0.14814815,0.38888889000000004,0.0,0.0,6,2,2,4,3,2,False,False
2598,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.052482269503546106,0.009511077933688227,0.0,0.01388889,0.11050797288317189,0.0,6,1,1,1,2,2,True,True
2599,0.8888888888888888,0.05798620245606295,0.041666666666666664,0.011370876831838454,0.16028368794326242,0.1359979998556372,0.096542345,0.23738647000000002,0.0072241980588602485,0.0,6,2,2,6,11,2,True,False
2600,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03404255319148936,0.03162587119800676,0.041666665,0.24305555499999998,0.0,0.0,6,2,2,3,13,2,False,False
2601,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.029787234042553193,0.01191489945418542,0.0,0.07017543999999999,0.0,0.0,6,3,2,3,1,2,False,False
2602,0.25925925925925924,0.03389955143760571,0.041666666666666664,0.007188485352154095,0.03546099290780142,0.013686438019062015,0.0,0.061728395,0.15018375460915698,0.0,6,2,5,2,4,2,True,True
2603,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.029787234042553193,0.02319673439161845,0.039473685,0.10877193,0.0,1.0,6,1,1,3,7,2,True,False
2604,0.07407407407407407,0.029708066769615415,0.0,0.00039209920109787774,0.03120567375886525,0.010011798098269282,0.0,0.04347826,0.28021651193563135,0.0,6,1,1,1,4,2,True,True
2605,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.005580346481002551,0.055555555,0.19444444500000002,0.0,0.2,6,3,2,3,13,2,False,False
2606,0.4444444444444444,0.12753388728582984,0.125,0.04430720972406018,0.059574468085106386,0.033352079212549984,0.10644257500000001,0.20749448,0.0,0.6,6,1,1,3,2,2,False,False
2607,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03120567375886525,0.006753990780057444,0.09090909,0.11363636499999999,0.0,0.6,6,3,2,7,13,2,False,False
2608,0.3333333333333333,0.03500257371865579,0.08333333333333333,0.0043130912120766555,0.02269503546099291,0.006298601161120386,0.023809525,0.065079365,0.0,0.0,6,1,1,1,3,2,False,False
2609,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.03946883715555026,0.044642854999999995,0.25892856999999997,0.0,0.0,6,2,2,1,3,2,True,False
2610,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.0023837614519688767,0.083333335,0.333333335,0.0,0.0,6,2,2,2,6,2,True,False
2611,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0018522998823495864,0.25,0.25,0.0,0.6,6,2,2,3,4,2,False,False
2612,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04397163120567376,0.012874656524027315,0.103448275,0.10402299000000001,0.0,1.0,6,1,1,3,4,2,True,False
2613,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0016100159314937333,0.0,0.05,0.0,0.0,6,2,2,9,4,2,False,False
2614,0.18518518518518517,0.02961002034561365,0.0,0.00039209920109787774,0.019858156028368795,0.026810152029485505,0.0,0.11111111,0.09176154532693924,0.0,6,2,2,1,2,2,False,False
2615,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,2,2,3,3,2,False,False
2616,0.2962962962962963,0.1075079049930142,0.0,0.00039209920109787774,0.03687943262411348,0.012262694157833338,0.03846154,0.06730769,0.0,0.0,6,1,2,4,15,2,True,False
2617,0.4444444444444444,0.10201730518420472,0.0,0.00039209920109787774,0.07375886524822696,0.050943267700898937,0.0,0.01636905,0.0,0.0,6,1,2,2,2,2,True,False
2618,0.037037037037037035,0.003655730989043312,0.08333333333333333,0.05763858256138803,0.028368794326241138,0.020793620001060227,0.052173915,0.09776765,0.057471650726531806,0.0,6,2,2,4,4,2,False,False
2619,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,2,2,7,4,2,False,False
2620,0.037037037037037035,0.005882785498933746,0.0,0.00039209920109787774,0.011347517730496455,0.001375547591955811,0.0,0.07142857,0.0,0.6,6,2,2,1,3,0,False,False
2621,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,1,1,1,3,2,False,False
2622,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.060992907801418444,0.01273632020369994,0.11627907,0.1627907,0.0,0.6,6,2,5,1,2,2,False,False
2623,0.14814814814814814,0.07343677232149423,0.125,0.1503046937411165,0.04255319148936171,0.016263936450502822,0.02142857,0.037142855,0.02629261361584783,0.0,6,3,2,2,11,2,False,True
2624,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.008315810442278311,0.0,0.055555555,0.0,0.8,6,4,1,1,2,2,False,False
2625,0.18518518518518517,0.049709537465990154,0.0,0.00039209920109787774,0.04397163120567376,0.01938401866514416,0.033333335,0.1,0.0,0.0,6,3,2,6,13,2,False,False
2626,0.18518518518518517,0.03156744719464667,0.16666666666666666,0.07449884820859677,0.052482269503546106,0.020430446003191667,0.02131783,0.054695885,0.09214185264927457,0.0,6,2,4,1,3,2,False,False
2627,0.07407407407407407,0.014412824472387677,0.0,0.00039209920109787774,0.03404255319148936,0.008515108530885546,0.08,0.20400000000000001,0.0,0.8,6,2,2,3,2,2,False,False
2628,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.004948845086513747,0.11111111,0.185185185,0.0,0.0,6,2,2,2,7,2,False,False
2629,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.004061512681030302,0.1875,0.15625,0.0,0.0,6,3,2,6,4,2,True,False
2630,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03829787234042553,0.006580744729697686,0.0,0.03846154,0.0,0.0,6,2,2,9,1,2,True,False
2631,0.37037037037037035,0.07735862931097875,0.0,0.00039209920109787774,0.03120567375886525,0.009760395934730217,0.092592595,0.22633745,0.0,0.2,6,3,2,1,2,2,False,False
2632,0.14814814814814814,0.03617913081844254,0.125,0.049012400137234714,0.01702127659574468,0.01627731316626669,0.0,0.052631580000000004,0.0,0.0,6,2,2,5,2,2,False,False
2633,0.037037037037037035,0.0035296712993602474,0.125,0.011174827231289515,0.21843971631205675,0.053095034798198916,0.038302275,0.06126947,0.052891295157183355,0.8,6,3,2,4,13,2,False,False
2634,0.1111111111111111,0.02676667402014854,0.0,0.00039209920109787774,0.005673758865248227,0.001985165274754409,0.0,0.07142857,0.0,0.0,6,2,2,6,5,0,False,False
2635,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0003438868979889527,0.0,0.5,0.0,0.0,6,3,2,1,3,0,False,False
2636,0.1111111111111111,0.049121258916096776,0.041666666666666664,0.05528598735480076,0.04964539007092199,0.010980933901692694,0.147058825,0.25,0.0,0.0,6,2,5,6,1,2,True,False
2637,0.5185185185185185,0.06797762906096037,0.0,0.00039209920109787774,0.07375886524822696,0.032202025606280174,0.018735365,0.04225562000000001,0.021037020205589597,0.0,6,2,2,1,13,2,False,False
2638,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.00018757467163033786,0.166666665,0.833333335,0.0,0.6,6,2,4,1,6,2,False,False
2639,0.07407407407407407,0.02823737039488198,0.0,0.00039209920109787774,0.014184397163120569,0.003195282427668393,0.0,0.083333335,0.0,0.0,6,2,2,3,2,2,True,False
2640,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0009535045807875507,0.25,0.375,0.0,1.0,6,1,1,1,17,2,True,False
2641,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0010316606939668582,0.57142857,0.75,0.0,0.0,6,3,2,1,1,2,False,False
2642,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.029787234042553193,0.003100192488924821,0.04761905,0.206349205,0.0,0.8,6,2,10,7,4,2,False,False
2643,0.07407407407407407,0.009118317523347306,0.0,0.00039209920109787774,0.03404255319148936,0.004715418829005923,0.041666665,0.125,0.0,0.0,6,2,2,1,4,2,False,False
2644,0.037037037037037035,0.0023531141995734983,0.0,0.00039209920109787774,0.03971631205673759,0.0073779370841266225,0.14814815,0.333333335,0.0,1.0,6,2,2,7,3,2,True,False
2645,0.14814814814814814,0.035136273402456064,0.0,0.00039209920109787774,0.15886524822695036,0.12457933382209174,0.015466295000000001,0.18396848999999998,0.0,0.8,6,2,2,1,1,2,False,False
2646,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.0016569095994013177,0.0,0.0625,0.0,0.0,6,4,1,1,3,2,False,False
2647,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03687943262411348,0.040774044245644694,0.12,0.254666665,0.0,0.0,6,1,1,2,3,2,False,False
2648,0.37037037037037035,0.04642498221928083,0.08333333333333333,0.005881488016468166,0.0723404255319149,0.013547146457525017,0.037037035,0.09595959500000001,0.0,0.0,6,2,2,1,1,2,False,False
2649,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.059574468085106386,0.016850110644429272,0.05487805,0.14715446999999998,0.0,0.6,6,2,2,7,1,2,False,False
2650,0.37037037037037035,0.08569257542466359,0.0,0.00039209920109787774,0.08510638297872342,0.04406589288568415,0.083333335,0.09193548500000001,0.00566893328012649,0.0,6,1,1,6,2,2,False,False
2651,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.003688447501829823,0.0,0.166666665,0.0,0.0,6,3,2,1,13,2,False,False
2652,0.037037037037037035,0.03353187734392235,0.0,0.00039209920109787774,0.01843971631205674,0.014630824387166353,0.0,0.136363635,0.0,0.6,6,1,1,1,2,0,False,False
2653,0.07407407407407407,0.013530406647547615,0.0,0.00039209920109787774,0.03120567375886525,0.02600618613482688,0.0,0.15079365,0.016577512233544266,1.0,6,2,2,4,13,2,True,False
2654,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.8,6,3,2,1,2,2,False,False
2655,0.07407407407407407,0.05882785498933746,0.0,0.00039209920109787774,0.014184397163120569,0.0024384707311943922,0.0,0.227272725,0.0,0.0,6,2,2,3,1,2,False,False
2656,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.006840223025452987,0.012820515,0.41346154,0.0,0.6,6,1,6,1,4,2,False,False
2657,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0012661290335047805,0.5,0.6666666649999999,0.0,1.0,6,1,1,1,3,2,True,False
2658,0.07407407407407407,0.0080888300610339,0.0,0.00039209920109787774,0.06666666666666667,0.0112173561440601,0.0,0.04787234,0.0,0.0,6,2,4,6,5,0,False,False
2659,0.07407407407407407,0.022942863445841608,0.0,0.00039209920109787774,0.04539007092198582,0.01913912952093648,0.0,0.05392157,0.5943365431559299,0.0,6,3,2,4,2,2,False,True
2660,0.07407407407407407,0.047650562541363344,0.0,0.00039209920109787774,0.03971631205673759,0.020129106949330632,0.0,0.03846154,0.0,0.0,6,1,2,6,4,2,True,False
2661,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0013130227014123649,0.0,0.25,0.0,0.6,6,1,2,2,4,0,False,False
2662,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04964539007092199,0.01404725874261523,0.05882353,0.08508403499999999,0.014431257965711571,0.0,6,3,2,2,3,2,False,True
2663,0.2962962962962963,0.15787925582763437,0.08333333333333333,0.00509728961427241,0.03120567375886525,0.03407094177528491,0.0691358,0.16010391999999998,0.0414766881313044,0.0,6,1,2,2,13,2,False,False
2664,0.18518518518518517,0.026178395470255165,0.0,0.00039209920109787774,0.04822695035460993,0.04997033912198393,0.012820515,0.07948718,0.0,0.0,6,2,2,3,2,2,False,False
2665,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.001836668659713725,0.0,0.25,0.0,0.0,6,4,2,1,5,0,False,False
2666,0.18518518518518517,0.02159717626296051,0.08333333333333333,0.028623241680145076,0.04680851063829788,0.01789239064396214,0.0,0.079444445,0.011693300779074012,0.0,6,2,2,2,1,2,True,False
2667,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,0.0006877737959779055,0.0,0.5,0.0,0.0,6,3,2,8,2,2,False,False
2668,0.2222222222222222,0.028531509669828665,0.16666666666666666,0.05574343643581826,0.07092198581560284,0.04489698135882429,0.00925926,0.040805179999999996,0.03262443175762607,0.0,6,1,1,1,2,2,False,False
2669,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03546099290780142,0.006548961244192476,0.0,0.09615384500000002,0.013018164770370539,1.0,6,2,2,9,2,2,True,True
2670,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0020320589426619934,0.0,0.5,0.0,0.0,6,2,2,1,1,2,True,False
2671,0.07407407407407407,0.019413192146481358,0.0,0.00039209920109787774,0.01843971631205674,0.019523397072191,0.0,0.102564105,0.0,0.0,6,1,2,8,6,2,False,False
2672,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.013109385384463542,0.0,0.11111111,0.0,0.0,6,3,2,1,13,2,False,False
2673,0.07407407407407407,0.02882564894477535,0.0,0.00039209920109787774,0.03262411347517731,0.0065531295691866245,0.0,0.04,0.0,0.0,6,1,1,1,2,2,False,False
2674,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.005799183597904612,0.0,0.125,0.0,0.0,6,2,2,3,14,2,True,False
2675,0.18518518518518517,0.015589381572174427,0.0,0.00039209920109787774,0.029787234042553193,0.011643958262351527,0.02,0.08,0.0,0.0,6,2,2,1,4,2,False,False
2676,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,2,2,3,6,2,False,False
2677,0.0,0.0002941392749466873,0.041666666666666664,0.04469930892515806,0.03829787234042553,0.04970077496739752,0.125,0.20238095,0.0,0.0,6,2,2,1,3,2,False,False
2678,0.037037037037037035,0.0017648356496801237,0.0,0.00039209920109787774,0.024113475177304965,0.007263308118651345,0.0,0.12222221999999999,0.0,0.0,6,2,2,7,4,2,True,False
2679,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03262411347517731,0.002807367585400723,0.43478260999999996,0.463768115,0.0,0.6,6,3,2,2,3,2,False,False
2680,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,6,6,2,3,5,2,False,False
2681,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.00039078056589653717,0.75,0.875,0.0,0.4,6,2,2,1,3,2,False,False
2682,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.010797267035721323,0.0,0.416666665,0.0,0.0,6,2,4,3,4,2,False,False
